"playerId","fminsideId","known_name","long_name","year_birth","month_birth","day_birth","age","height_cm","weight_kg","jerseyNumber","country_code","sofifaId","position","Acceleration/speed","Dribbling","Aggression","Ball Control","Crossing","Decision Making","Finishing","Heading","Interceptions","Long Passing","Short Passing","Long Shots","Positioning and Marking","Tackling","Strength","Stamina","GK Diving/One to One","GK Handling","GK Kicking","GK Positioning","GK Reflexes","Height","bucket"
200600,55063406,"Daniel Podence","Daniel Podence",1995,10,21,27,165,58,10,"POR",226766,"LW",84,89,67,83,68,78.5,66,53.5,21,71,76,61,42,29.5,30,74,14,14,8,7,15,165,"Wingers"
102057,51013463,"Raúl Jiménez","Raúl  Jiménez",1991,5,5,32,190,76,9,"MEX",204838,"ST",71.5,77,82,80,73,79.5,81,77,53,75,81,79,45,34,84,77,7,11,13,14,10,188,"Strikers"
102057,51013463,"Raúl Jiménez","Raúl  Jiménez",1991,5,5,32,190,76,9,"MEX",204838,"ST",71.5,77,82,80,73,79.5,81,77,53,75,81,79,45,34,84,77,7,11,13,14,10,188,"Strikers"
102057,51013463,"Raúl Jiménez","Raúl  Jiménez",1991,5,5,32,190,76,9,"MEX",204838,"ST",71.5,77,82,80,73,79.5,81,77,53,75,81,79,45,34,84,77,7,11,13,14,10,188,"Strikers"
200402,55061470,"Nélson Semedo","Nélson Semedo",1993,11,16,29,177,67,22,"POR",227928,"RB",83,80,81,80,77,71,50,69.5,77,65,75,66,74,77.5,68,78,16,12,10,14,12,177,"Full_backs"
184754,66014588,"Hwang Hee-Chan","Hwang Hee-Chan",1996,1,26,27,177,77,11,"KOR",226380,"LW",82,84,59,73,68,75.5,77,72,22,65,73,73.5,28,23.5,70,75,11,7,10,11,15,177,"Wingers"
432830,28117372,"Nathan Collins","Nathan  Collins",2001,4,30,22,193,NA,4,"IRL",248484,"CB",70.5,53,75,65,50,56,29,75.5,74,64,66,32.5,76,75.5,79,72,9,10,6,13,9,193,"Central_defenders"
432830,28117372,"Nathan Collins","Nathan  Collins",2001,4,30,22,193,NA,4,"IRL",248484,"CB",70.5,53,75,65,50,56,29,75.5,74,64,66,32.5,76,75.5,79,72,9,10,6,13,9,193,"Central_defenders"
476502,12083693,"Boubacar Traoré","Boubacar  Traoré",2001,8,20,21,183,67,6,"MLI",252975,"CM",58,68,66,69,47,59.5,42,60,62,69,70,55,59,64,73,63,12,10,15,11,11,183,"Central_midfielders"
476502,12083693,"Boubacar Traoré","Boubacar  Traoré",2001,8,20,21,183,67,6,"MLI",252975,"CM",58,68,66,69,47,59.5,42,60,62,69,70,55,59,64,73,63,12,10,15,11,11,183,"Central_midfielders"
429414,16197824,"Sasa Kalajdzic","Sasa  Kalajdzic",1997,7,7,26,200,93,9,"AUT",239901,"ST",63,68.5,44,78,59,74.5,82,70.5,34,64,77,68,39,46.5,83,67,7,6,13,14,15,200,"Strikers"
429414,16197824,"Sasa Kalajdzic","Sasa  Kalajdzic",1997,7,7,26,200,93,9,"AUT",239901,"ST",63,68.5,44,78,59,74.5,82,70.5,34,64,77,68,39,46.5,83,67,7,6,13,14,15,200,"Strikers"
429414,16197824,"Sasa Kalajdzic","Sasa  Kalajdzic",1997,7,7,26,200,93,9,"AUT",239901,"ST",63,68.5,44,78,59,74.5,82,70.5,34,64,77,68,39,46.5,83,67,7,6,13,14,15,200,"Strikers"
171317,55070307,"Rúben Neves","Rúben Neves",1997,3,13,26,180,80,8,"POR",224293,"CM",58.5,71.5,84,82,80,86.5,65,59.5,80,88,88,83.5,78,78,67,79,16,12,10,8,10,180,"Central_midfielders"
171317,55070307,"Rúben Neves","Rúben Neves",1997,3,13,26,180,80,8,"POR",224293,"CM",58.5,71.5,84,82,80,86.5,65,59.5,80,88,88,83.5,78,78,67,79,16,12,10,8,10,180,"Central_midfielders"
461026,28127368,"Chem Campbell","Chem  Campbell",2002,12,30,20,NA,NA,77,"WAL",254113,"LW",75.5,71,55,65,57,56,55,50.5,31,54,58,61.5,42,44,53,55,11,11,12,7,7,180,"Wingers"
19624,744539,"João Moutinho","João Moutinho",1986,9,8,36,170,61,28,"POR",162347,"CM",48,74,74,85,82,87,68,67.5,71,84,87,75,73,70.5,57,75,13,15,15,13,13,170,"Central_midfielders"
19624,744539,"João Moutinho","João Moutinho",1986,9,8,36,170,61,28,"POR",162347,"CM",48,74,74,85,82,87,68,67.5,71,84,87,75,73,70.5,57,75,13,15,15,13,13,170,"Central_midfielders"
141569,19143371,"Léo Bonatini","Léo Bonatini",1994,3,28,29,185,80,33,"BRA",220685,"ST",59,65.5,60,67,63,66.5,64,67.5,33,60,67,67,30,28.5,72,63,15,12,8,10,15,185,"Strikers"
141569,19143371,"Léo Bonatini","Léo Bonatini",1994,3,28,29,185,80,33,"BRA",220685,"ST",59,65.5,60,67,63,66.5,64,67.5,33,60,67,67,30,28.5,72,63,15,12,8,10,15,185,"Strikers"
141569,19143371,"Léo Bonatini","Léo Bonatini",1994,3,28,29,185,80,33,"BRA",220685,"ST",59,65.5,60,67,63,66.5,64,67.5,33,60,67,67,30,28.5,72,63,15,12,8,10,15,185,"Strikers"
181284,55041710,"Gonçalo Guedes","Gonçalo Guedes",1996,11,29,26,179,68,17,"POR",224411,"ST",86,84,64,82,81,77,82,69,50,69,70,87.5,24,32,72,72,9,12,11,9,9,179,"Strikers"
181284,55041710,"Gonçalo Guedes","Gonçalo Guedes",1996,11,29,26,179,68,17,"POR",224411,"ST",86,84,64,82,81,77,82,69,50,69,70,87.5,24,32,72,72,9,12,11,9,9,179,"Strikers"
181284,55041710,"Gonçalo Guedes","Gonçalo Guedes",1996,11,29,26,179,68,17,"POR",224411,"ST",86,84,64,82,81,77,82,69,50,69,70,87.5,24,32,72,72,9,12,11,9,9,179,"Strikers"
465351,83188780,"Matheus Nunes","Matheus Nunes",1998,8,27,24,184,78,8,"c(""POR"", ""BRA"")",253124,"CM",82,79,76,82,59,78,71,53.5,78,77,79,72.5,76,74.5,74,86,13,10,12,12,13,183,"Central_midfielders"
465351,83188780,"Matheus Nunes","Matheus Nunes",1998,8,27,24,184,78,8,"c(""POR"", ""BRA"")",253124,"CM",82,79,76,82,59,78,71,53.5,78,77,79,72.5,76,74.5,74,86,13,10,12,12,13,183,"Central_midfielders"
149065,55038655,"José Sá","José Sá",1993,1,17,30,192,84,1,"POR",212442,"GK",52.5,39.5,35,19,18,47.5,15,42,18,42,48,36.5,14,17,75,34,83,78,73,79,83,192,"Goalkeeper"
58621,28009441,"Kyle Walker","Kyle Andrew Walker",1990,5,28,33,178,80,2,"ENG",188377,"RB",90.5,72.5,84,81,77,72,51,78.5,80,81,80,77.5,76,83.5,80,86,12,6,16,15,8,183,"Full_backs"
121145,55041623,"João Cancelo","João Cancelo",1994,5,27,29,182,74,7,"POR",210514,"LB",85,82.5,76,87,88,85.5,69,72,82,79,88,79.5,81,82,62,91,6,9,15,14,14,182,"Full_backs"
461358,14183207,"Julián Álvarez","Julián  Álvarez",2000,1,31,23,170,71,19,"ARG",246191,"ST",76.5,84.5,83,83,75,81.5,80,68.5,46,74,73,82,60,49.5,70,81,6,10,8,15,6,173,"Strikers"
461358,14183207,"Julián Álvarez","Julián  Álvarez",2000,1,31,23,170,71,19,"ARG",246191,"ST",76.5,84.5,83,83,75,81.5,80,68.5,46,74,73,82,60,49.5,70,81,6,10,8,15,6,173,"Strikers"
461358,14183207,"Julián Álvarez","Julián  Álvarez",2000,1,31,23,170,71,19,"ARG",246191,"ST",76.5,84.5,83,83,75,81.5,80,68.5,46,74,73,82,60,49.5,70,81,6,10,8,15,6,173,"Strikers"
17601,5109668,"Scott Carson","Scott  Carson",1985,9,3,37,188,85,33,"ENG",157804,"GK",35,27.5,23,20,14,41,19,45,19,17,25,33.5,10,17.5,70,28,63,65,62,69,63,190,"Goalkeeper"
61366,18004457,"Kevin De Bruyne","Kevin  De Bruyne",1991,6,28,32,181,68,17,"BEL",192985,"CM",74.5,82,75,90,94,91.5,85,59,66,93,93,91.5,68,59,74,88,15,13,5,10,13,181,"Central_midfielders"
61366,18004457,"Kevin De Bruyne","Kevin  De Bruyne",1991,6,28,32,181,68,17,"BEL",192985,"CM",74.5,82,75,90,94,91.5,85,59,66,93,93,91.5,68,59,74,88,15,13,5,10,13,181,"Central_midfielders"
165809,55041632,"Bernardo Silva","Bernardo Silva",1994,8,10,28,173,64,20,"POR",218667,"CAM",77.5,93,75,91,85,87.5,79,51,60,77,89,78.5,59,62,54,93,9,10,14,12,9,173,"Attacking_midfielders"
97299,28060397,"John Stones","John  Stones",1994,5,28,29,188,80,5,"ENG",203574,"CB",72,69,80,83,62,73.5,52,83.5,83,75,83,49.5,84,83.5,78,73,7,15,11,10,8,188,"Central_defenders"
97299,28060397,"John Stones","John  Stones",1994,5,28,29,188,80,5,"ENG",203574,"CB",72,69,80,83,62,73.5,52,83.5,83,75,83,49.5,84,83.5,78,73,7,15,11,10,8,188,"Central_defenders"
59859,91003875,"Ilkay Gündogan","Ilkay  Gündogan",1990,10,24,32,180,80,8,"GER",186942,"CM",64.5,81,70,90,78,86.5,81,55.5,75,85,88,80,76,71,73,74,11,14,5,5,13,180,"Central_midfielders"
59859,91003875,"Ilkay Gündogan","Ilkay  Gündogan",1990,10,24,32,180,80,8,"GER",186942,"CM",64.5,81,70,90,78,86.5,81,55.5,75,85,88,80,76,71,73,74,11,14,5,5,13,180,"Central_midfielders"
126184,37025551,"Nathan Aké","Nathan  Aké",1995,2,18,28,180,75,6,"NED",208920,"CB",76,67,72,74,63,71,48,82.5,80,72,77,59.5,78,80,76,71,10,7,7,16,10,180,"Central_defenders"
126184,37025551,"Nathan Aké","Nathan  Aké",1995,2,18,28,180,75,6,"NED",208920,"CB",76,67,72,74,63,71,48,82.5,80,72,77,59.5,78,80,76,71,10,7,7,16,10,180,"Central_defenders"
146941,85085378,"Aymeric Laporte","Aymeric  Laporte",1994,5,27,29,189,86,14,"c(""ESP"", ""FRA"")",212218,"CB",60,60,81,78,58,74.5,45,82,87,81,83,57.5,86,86.5,84,67,10,11,5,14,5,191,"Central_defenders"
146941,85085378,"Aymeric Laporte","Aymeric  Laporte",1994,5,27,29,189,86,14,"c(""ESP"", ""FRA"")",212218,"CB",60,60,81,78,58,74.5,45,82,87,81,83,57.5,86,86.5,84,67,10,11,5,14,5,191,"Central_defenders"
211975,98031331,"Manuel Akanji","Manuel Obafemi Akanji",1995,7,19,28,186,91,16,"SUI",229237,"CB",77,71,76,76,55,71.5,38,81,82,80,80,61.5,83,83,82,72,10,9,13,6,9,187,"Central_defenders"
211975,98031331,"Manuel Akanji","Manuel Obafemi Akanji",1995,7,19,28,186,91,16,"SUI",229237,"CB",77,71,76,76,55,71.5,38,81,82,80,80,61.5,83,83,82,72,10,9,13,6,9,187,"Central_defenders"
155405,29113879,"Kalvin Phillips","Kalvin  Phillips",1995,12,2,27,178,72,4,"ENG",224081,"CDM",66.5,72.5,86,80,70,77,62,74,78,81,82,71.5,80,81,78,85,8,8,8,12,14,178,"Definsive_midfielders"
103025,85078058,"Riyad Mahrez","Riyad  Mahrez",1991,2,21,32,179,67,26,"c(""ALG"", ""FRA"")",204485,"RW",80.5,91.5,48,90,81,83,84,56,39,75,83,83.5,45,26.5,57,75,15,9,13,11,6,179,"Wingers"
114283,28067800,"Jack Grealish","Jack  Grealish",1995,9,10,27,175,76,10,"ENG",206517,"LW",76.5,86,60,87,82,87,76,34,44,81,84,77.5,48,46,70,80,11,6,11,10,13,180,"Wingers"
437468,67258414,"Sergio Gómez","Sergio  Gómez",2000,9,4,22,171,68,21,"ESP",241811,"LB",70.5,79.5,68,73,77,74.5,67,59,73,69,74,71,70,71,58,78,11,7,9,11,10,171,"Full_backs"
171314,55070299,"Rúben Dias","Rúben Dias",1997,5,14,26,186,76,3,"POR",239818,"CB",62,62,92,74,54,66,29,82.5,85,76,82,50,90,87,89,83,7,8,13,7,12,187,"Central_defenders"
171314,55070299,"Rúben Dias","Rúben Dias",1997,5,14,26,186,76,3,"POR",239818,"CB",62,62,92,74,54,66,29,82.5,85,76,82,50,90,87,89,83,7,8,13,7,12,187,"Central_defenders"
209244,28108494,"Phil Foden","Phil  Foden",2000,5,28,23,171,70,47,"ENG",237692,"LW",82,89,64,91,76,84.5,79,48,59,81,85,79.5,58,53,47,83,8,15,6,10,13,171,"Wingers"
244851,28120042,"Cole Palmer","Cole Jermaine Palmer",2002,5,6,21,182,NA,80,"ENG",257534,"RW",75.5,74,50,70,59,64.5,69,51.5,40,60,64,66.5,48,47.5,57,63,7,6,10,14,14,189,"Wingers"
244932,28121463,"Ben Knight","Ben  Knight",2002,6,14,21,NA,NA,96,"ENG",263955,"RW",69,76,37,65,55,55,59,42,29,41,53,56.5,22,29.5,46,41,12,9,6,10,11,170,"Wingers"
447880,28127192,"Josh Wilson-Esbrand","Josh  Wilson-Esbrand",2002,12,26,20,NA,NA,97,"ENG",264681,"LB",75,62.5,58,50,53,43.5,28,56,53,38,46,33,50,58.5,51,56,5,15,12,5,8,176,"Full_backs"
223094,29179241,"Erling Haaland","Erling  Haaland",2000,7,21,22,194,88,9,"c(""NOR"", ""ENG"")",239085,"ST",88,77,85,82,47,79.5,94,76.5,43,53,74,90.5,44,41,93,81,7,14,13,11,7,195,"Strikers"
223094,29179241,"Erling Haaland","Erling  Haaland",2000,7,21,22,194,88,9,"c(""NOR"", ""ENG"")",239085,"ST",88,77,85,82,47,79.5,94,76.5,43,53,74,90.5,44,41,93,81,7,14,13,11,7,195,"Strikers"
223094,29179241,"Erling Haaland","Erling  Haaland",2000,7,21,22,194,88,9,"c(""NOR"", ""ENG"")",239085,"ST",88,77,85,82,47,79.5,94,76.5,43,53,74,90.5,44,41,93,81,7,14,13,11,7,195,"Strikers"
232980,29173977,"Max Aarons","Max James Aarons",2000,1,4,23,178,69,2,"ENG",240060,"RB",80,79.5,71,73,68,70.5,41,51.5,71,59,68,41,74,70.5,70,85,11,11,7,9,8,171,"Full_backs"
215476,92092175,"Josh Sargent","Josh Thomas Sargent",2000,2,20,23,185,79,24,"USA",242075,"RM",73,71.5,73,66,58,63.5,71,74.5,52,59,65,70,45,39,82,88,8,7,9,8,9,185,"Side_midfielders"
215476,92092175,"Josh Sargent","Josh Thomas Sargent",2000,2,20,23,185,79,24,"USA",242075,"RM",73,71.5,73,66,58,63.5,71,74.5,52,59,65,70,45,39,82,88,8,7,9,8,9,185,"Side_midfielders"
171270,28098206,"Kieran Dowell","Kieran  Dowell",1997,10,10,25,175,70,10,"ENG",226401,"CAM",63.5,71,45,74,64,72,68,55,33,68,74,70.5,45,33.5,48,60,8,13,7,14,8,185,"Attacking_midfielders"
465276,29219001,"Sam McCallum","Sam  McCallum",2000,9,2,22,NA,NA,15,"ENG",246155,"LB",80,67,67,67,67,58.5,52,68.5,66,62,65,61.5,63,66,67,70,9,12,15,12,11,183,"Full_backs"
153127,28067790,"Isaac Hayden","Isaac  Hayden",1995,3,22,28,185,79,8,"ENG",206115,"CDM",54.5,62.5,81,74,43,71.5,53,69,74,69,74,70.5,76,75,77,76,9,15,8,8,12,185,"Definsive_midfielders"
83312,28043665,"Ben Gibson","Ben Gibson",1993,1,15,30,185,78,6,"ENG",200408,"CB",50,43.5,73,50,29,49.5,24,75,70,57,62,28.5,70,72,82,67,12,8,16,16,11,185,"Central_defenders"
83312,28043665,"Ben Gibson","Ben Gibson",1993,1,15,30,185,78,6,"ENG",200408,"CB",50,43.5,73,50,29,49.5,24,75,70,57,62,28.5,70,72,82,67,12,8,16,16,11,185,"Central_defenders"
235546,27112260,"Jacob Sørensen","Jacob  Sørensen",1998,3,3,25,NA,NA,19,"DEN",233705,"CDM",65,68,61,69,58,71,47,69.5,70,65,69,66.5,69,66.5,69,79,14,9,14,11,6,184,"Definsive_midfielders"
20480,859596,"Tim Krul","Tim Krul",1988,4,3,35,188,84,1,"NED",170597,"GK",37.5,28.5,36,25,13,51,11,46.5,15,45,31,33.5,14,15.5,63,36,75,73,71,75,79,188,"Goalkeeper"
432735,29190795,"Adam Idah","Adam  Idah",2001,2,11,22,190,83,11,"IRL",244288,"ST",76.5,64.5,70,63,38,54.5,69,66,23,37,49,67,18,14,78,62,12,13,9,10,6,190,"Strikers"
432735,29190795,"Adam Idah","Adam  Idah",2001,2,11,22,190,83,11,"IRL",244288,"ST",76.5,64.5,70,63,38,54.5,69,66,23,37,49,67,18,14,78,62,12,13,9,10,6,190,"Strikers"
432735,29190795,"Adam Idah","Adam  Idah",2001,2,11,22,190,83,11,"IRL",244288,"ST",76.5,64.5,70,63,38,54.5,69,66,23,37,49,67,18,14,78,62,12,13,9,10,6,190,"Strikers"
18499,5204730,"Michael McGovern","Michael  McGovern",1984,7,12,39,191,89,33,"NIR",163201,"GK",31.5,27,18,15,11,35,9,35,9,26,14,30.5,9,14.5,49,33,68,64,64,66,69,191,"Goalkeeper"
107265,28084714,"Angus Gunn","Angus Fraser James Gunn",1996,1,22,27,196,77,28,"ENG",216325,"GK",48.5,30,28,27,14,50,15,42.5,18,41,32,34,20,15,66,31,73,70,68,70,74,196,"Goalkeeper"
113564,28059134,"Sam Byram","Sam Byram",1993,9,16,29,180,72,3,"ENG",208892,"LB",73.5,69.5,68,69,70,67,59,71.5,70,64,67,59,72,70.5,66,67,10,9,15,16,13,183,"Full_backs"
78607,61014825,"Kenny McLean","Kenny  McLean",1992,1,8,31,183,70,23,"SCO",201368,"CM",68,70.5,70,73,56,69,66,72,66,70,72,73,66,64.5,68,84,8,14,15,14,9,183,"Central_midfielders"
78607,61014825,"Kenny McLean","Kenny  McLean",1992,1,8,31,183,70,23,"SCO",201368,"CM",68,70.5,70,73,56,69,66,72,66,70,72,73,66,64.5,68,84,8,14,15,14,9,183,"Central_midfielders"
83428,28027432,"Grant Hanley","Grant  Hanley",1991,11,20,31,187,81,5,"SCO",198904,"CB",53,43.5,81,54,29,52.5,30,78,76,63,60,34.5,78,74.5,82,65,9,9,11,12,8,187,"Central_defenders"
83428,28027432,"Grant Hanley","Grant  Hanley",1991,11,20,31,187,81,5,"SCO",198904,"CB",53,43.5,81,54,29,52.5,30,78,76,63,60,34.5,78,74.5,82,65,9,9,11,12,8,187,"Central_defenders"
57127,8507078,"Teemu Pukki","Teemu  Pukki",1990,3,29,33,180,75,22,"FIN",190362,"ST",77.5,73,64,73,45,75.5,79,65.5,54,61,71,70.5,30,22.5,71,85,13,8,8,9,7,180,"Strikers"
57127,8507078,"Teemu Pukki","Teemu  Pukki",1990,3,29,33,180,75,22,"FIN",190362,"ST",77.5,73,64,73,45,75.5,79,65.5,54,61,71,70.5,30,22.5,71,85,13,8,8,9,7,180,"Strikers"
57127,8507078,"Teemu Pukki","Teemu  Pukki",1990,3,29,33,180,75,22,"FIN",190362,"ST",77.5,73,64,73,45,75.5,79,65.5,54,61,71,70.5,30,22.5,71,85,13,8,8,9,7,180,"Strikers"
189627,36078574,"Dimitris Giannoulis","Dimitris  Giannoulis",1995,10,17,27,175,62,30,"GRE",236457,"LB",81,73,66,71,70,62.5,32,62.5,72,54,67,50.5,65,71,60,77,14,5,13,9,12,178,"Full_backs"
466404,29218111,"Andrew Omobamidele","Andrew  Omobamidele",2002,6,23,21,188,NA,4,"IRL",261647,"CB",74,59,67,60,25,48,24,73.5,70,55,59,29,70,71.5,80,65,8,10,7,8,7,188,"Central_defenders"
466404,29218111,"Andrew Omobamidele","Andrew  Omobamidele",2002,6,23,21,188,NA,4,"IRL",261647,"CB",74,59,67,60,25,48,24,73.5,70,55,59,29,70,71.5,80,65,8,10,7,8,7,188,"Central_defenders"
497605,29233183,"Liam Gibbs","Liam  Gibbs",2002,12,16,20,NA,NA,46,"ENG",256620,"CM",67.5,63,62,64,49,63.5,48,56,60,64,66,52.5,61,48,53,65,7,8,5,15,10,178,"Central_midfielders"
497605,29233183,"Liam Gibbs","Liam  Gibbs",2002,12,16,20,NA,NA,46,"ENG",256620,"CM",67.5,63,62,64,49,63.5,48,56,60,64,66,52.5,61,48,53,65,7,8,5,15,10,178,"Central_midfielders"
217245,29198448,"Danel Sinani","Danel  Sinani",1997,4,5,26,185,NA,21,"LUX",258626,"RM",66.5,68.5,63,70,69,68,67,51.5,44,68,71,71,38,42.5,72,64,10,14,8,10,12,185,"Side_midfielders"
217245,29198448,"Danel Sinani","Danel  Sinani",1997,4,5,26,185,NA,21,"LUX",258626,"RM",66.5,68.5,63,70,69,68,67,51.5,44,68,71,71,38,42.5,72,64,10,14,8,10,12,185,"Side_midfielders"
483365,28127273,"Jonathan Rowe","Jonathan  Rowe",2003,4,30,20,173,NA,27,"ENG",266500,"LM",83,74.5,46,67,60,62.5,59,46.5,30,47,62,63,24,20.5,59,44,8,13,15,7,10,173,"Side_midfielders"
483365,28127273,"Jonathan Rowe","Jonathan  Rowe",2003,4,30,20,173,NA,27,"ENG",266500,"LM",83,74.5,46,67,60,62.5,59,46.5,30,47,62,63,24,20.5,59,44,8,13,15,7,10,173,"Side_midfielders"
451310,28127263,"Jonathan Tomkinson","Jonathan  Tomkinson",2002,4,11,21,NA,NA,45,"USA",266147,"CB",64,42.5,67,40,28,44.5,29,66.5,64,47,50,36,65,58.5,75,60,14,6,12,12,15,190,"Central_defenders"
451310,28127263,"Jonathan Tomkinson","Jonathan  Tomkinson",2002,4,11,21,NA,NA,45,"USA",266147,"CB",64,42.5,67,40,28,44.5,29,66.5,64,47,50,36,65,58.5,75,60,14,6,12,12,15,190,"Central_defenders"
131304,28060183,"William Troost-Ekong","William  Troost-Ekong",1993,9,1,29,191,82,5,"c(""NGA"", ""NED"")",213414,"CB",60,34.5,76,47,37,55,23,71,73,48,51,43,71,72,84,66,6,15,10,9,7,191,"Central_defenders"
131304,28060183,"William Troost-Ekong","William  Troost-Ekong",1993,9,1,29,191,82,5,"c(""NGA"", ""NED"")",213414,"CB",60,34.5,76,47,37,55,23,71,73,48,51,43,71,72,84,66,6,15,10,9,7,191,"Central_defenders"
40387,29007273,"Dan Gosling","Dan  Gosling",1990,2,1,33,183,79,16,"ENG",184749,"CM",50,63.5,73,73,66,73.5,64,64.5,71,71,73,70.5,70,69,65,54,6,15,14,15,6,183,"Central_midfielders"
40387,29007273,"Dan Gosling","Dan  Gosling",1990,2,1,33,183,79,16,"ENG",184749,"CM",50,63.5,73,73,66,73.5,64,64.5,71,71,73,70.5,70,69,65,54,6,15,14,15,6,183,"Central_midfielders"
85624,18023431,"Christian Kabasele","Christian  Kabasele",1991,2,24,32,187,84,27,"c(""BEL"", ""COD"")",190324,"CB",62,54.5,76,64,47,50,49,77.5,74,57,65,50.5,76,72.5,80,65,14,11,6,14,16,188,"Central_defenders"
85624,18023431,"Christian Kabasele","Christian  Kabasele",1991,2,24,32,187,84,27,"c(""BEL"", ""COD"")",190324,"CB",62,54.5,76,64,47,50,49,77.5,74,57,65,50.5,76,72.5,80,65,14,11,6,14,16,188,"Central_defenders"
232185,48042766,"Ismaïla Sarr","Ismaïla  Sarr",1998,2,25,25,185,76,23,"SEN",235353,"RM",94,80,53,79,68,73,75,46,17,59,69,80,25,18.5,71,73,14,13,7,6,9,185,"Side_midfielders"
232185,48042766,"Ismaïla Sarr","Ismaïla  Sarr",1998,2,25,25,185,76,23,"SEN",235353,"RM",94,80,53,79,68,73,75,46,17,59,69,80,25,18.5,71,73,14,13,7,6,9,185,"Side_midfielders"
43250,28000906,"Tom Cleverley","Tom William Cleverley",1989,8,12,33,175,67,8,"ENG",189725,"CM",56.5,70.5,71,75,72,72,64,53.5,66,74,75,73,56,60.5,61,68,15,11,9,12,13,175,"Central_midfielders"
43250,28000906,"Tom Cleverley","Tom William Cleverley",1989,8,12,33,175,67,8,"ENG",189725,"CM",56.5,70.5,71,75,72,72,64,53.5,66,74,75,73,56,60.5,61,68,15,11,9,12,13,175,"Central_midfielders"
38038,5119981,"Ben Hamer","Ben John Hamer",1987,11,20,35,192,91,26,"ENG",170008,"GK",45,34,34,23,11,50,20,32.5,23,32,33,34,15,12,64,35,68,62,66,66,68,192,"Goalkeeper"
175353,28108496,"Tom Dele-Bashiru","Tom Dele-Bashiru",1999,9,17,23,183,68,24,"c(""NGA"", ""ENG"")",233048,"RM",78,73.5,56,68,54,66,61,52,66,62,66,71.5,59,61,55,73,6,11,13,7,10,178,"Side_midfielders"
175353,28108496,"Tom Dele-Bashiru","Tom Dele-Bashiru",1999,9,17,23,183,68,24,"c(""NGA"", ""ENG"")",233048,"RM",78,73.5,56,68,54,66,61,52,66,62,66,71.5,59,61,55,73,6,11,13,7,10,178,"Side_midfielders"
471471,48038017,"Imrân Louza","Imrân  Louza",1999,5,1,24,178,65,6,"c(""MAR"", ""FRA"")",242794,"CM",60.5,71.5,63,80,64,75,62,47.5,65,75,77,66,59,66,54,71,7,15,6,6,5,178,"Central_midfielders"
471471,48038017,"Imrân Louza","Imrân  Louza",1999,5,1,24,178,65,6,"c(""MAR"", ""FRA"")",242794,"CM",60.5,71.5,63,80,64,75,62,47.5,65,75,77,66,59,66,54,71,7,15,6,6,5,178,"Central_midfielders"
492443,91184334,"Maduka Okoye","Maduka  Okoye",1999,8,28,23,197,94,35,"c(""NGA"", ""GER"")",257288,"GK",24.5,23,26,18,15,38,6,32,18,47,42,28.5,16,16,78,34,73,70,68,71,77,198,"Goalkeeper"
154506,16045707,"Daniel Bachmann","Daniel  Bachmann",1994,7,9,29,191,81,1,"AUT",209532,"GK",43.5,27,31,27,14,43.5,17,34.5,26,42,37,34,14,11,75,36,71,67,71,70,73,191,"Goalkeeper"
41338,28000905,"Craig Cathcart","Craig  Cathcart",1989,2,6,34,188,73,15,"NIR",180706,"CB",34.5,48,73,58,39,61.5,29,71.5,73,64,67,48.5,77,72.5,77,57,8,6,12,9,13,190,"Central_defenders"
41338,28000905,"Craig Cathcart","Craig  Cathcart",1989,2,6,34,188,73,15,"NIR",180706,"CB",34.5,48,73,58,39,61.5,29,71.5,73,64,67,48.5,77,72.5,77,57,8,6,12,9,13,190,"Central_defenders"
123354,29085910,"Kortney Hause","Kortney Paul Duncan Hause",1995,7,16,28,191,77,30,"ENG",210635,"CB",58.5,53.5,78,67,58,58,35,81,72,65,69,60,74,73,88,58,15,16,14,10,14,191,"Central_defenders"
123354,29085910,"Kortney Hause","Kortney Paul Duncan Hause",1995,7,16,28,191,77,30,"ENG",210635,"CB",58.5,53.5,78,67,58,58,35,81,72,65,69,60,74,73,88,58,15,16,14,10,14,191,"Central_defenders"
197469,28100205,"Hamza Choudhury","Hamza  Choudhury",1997,10,1,25,178,64,4,"ENG",228332,"CDM",63.5,68.5,88,68,43,61.5,37,66.5,76,66,75,53.5,75,76,70,66,9,14,8,10,11,178,"Definsive_midfielders"
475168,19371552,"João Pedro","João Pedro",2001,9,26,21,182,70,10,"BRA",252042,"ST",77.5,78,29,73,56,66.5,72,63,14,59,65,65.5,17,24.5,64,68,7,6,10,8,14,182,"Strikers"
475168,19371552,"João Pedro","João Pedro",2001,9,26,21,182,70,10,"BRA",252042,"ST",77.5,78,29,73,56,66.5,72,63,14,59,65,65.5,17,24.5,64,68,7,6,10,8,14,182,"Strikers"
475168,19371552,"João Pedro","João Pedro",2001,9,26,21,182,70,10,"BRA",252042,"ST",77.5,78,29,73,56,66.5,72,63,14,59,65,65.5,17,24.5,64,68,7,6,10,8,14,182,"Strikers"
76610,67066949,"Mario Gaspar","Mario Gaspar",1990,11,24,32,182,74,3,"ESP",192789,"RB",71.5,69.5,80,74,78,65.5,68,71,75,69,77,73.5,77,80.5,75,74,9,12,8,9,15,180,"Full_backs"
157775,93023836,"Ken Sema","Ken  Sema",1993,9,30,29,180,69,12,"SWE",213750,"LW",77.5,73,64,73,72,67,64,43,64,64,71,72.5,60,62.5,70,67,7,11,10,16,7,180,"Wingers"
